Id,OverallQual,ExterQual,BsmtQual,BsmtExposure,CentralAir,KitchenQual,FireplaceQu,GarageFinish,GarageCond,Fence,YearBuilt,MoSold,YrSold,BsmtFullBath,FullBath,BedroomAbvGr,Fireplaces,GarageCars,log_LotArea,log_MasVnrArea,log_TotalBsmtSF,log_1stFlrSF,log_2ndFlrSF,log_GarageArea,log_WoodDeckSF,log_OpenPorchSF,log_TotRmsAbvGrd,C (all),FV,RH,RL,RM
348,6,3,3,1,1,3,4,1,3,0,88,11,3,1.1315676588279229,0.7792558938484261,0.16146749836950397,2.1958636951088666,0.3079328978326369,1.323300274230218,0.5090699874525224,0.47475575523767044,0.9110168086161003,-0.8763558843192172,0.27703755571494515,-0.9643850713904568,0.6541771189749653,-0.20690222693517366,0,0,0,1,0
527,5,3,4,1,1,3,0,1,3,0,84,5,1,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,0.7752129050447467,-0.7987989877993185,0.08735903853980223,-0.5328426229637773,-0.8763558843192172,-0.19246676767499657,1.1855271230441404,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
792,6,3,4,3,1,3,3,2,3,0,104,4,1,1.1315676588279229,-1.0483964836916573,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.46208744635740395,-0.7987989877993185,0.1733382144646997,-0.11447130308069951,-0.8763558843192172,0.3316202765611874,0.8872475941115457,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1397,5,3,3,3,1,3,3,1,3,0,76,5,4,1.1315676588279229,-1.0483964836916573,0.16146749836950397,2.1958636951088666,0.3079328978326369,3.6294277661828915,-0.7987989877993185,-0.0931760219530452,1.3214287153890403,-0.8763558843192172,0.37262249755465615,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
976,7,4,4,1,1,4,0,1,3,0,128,3,0,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-2.3799195905051413,-0.7987989877993185,-0.17996123146449636,-1.5291672598584347,1.1184046399523315,0.2658656942618692,0.980359154726259,0.7557904708265969,-0.20690222693517366,0,1,0,0,0
160,7,4,4,2,1,4,4,2,3,0,133,2,0,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,1.5115962063921116,1.5338490138381096,0.4248483528632212,0.7250078144299166,1.2433062767697973,0.3774311700312767,1.1516644019543016,1.2020548182192194,1.4576068802541882,0,0,0,1,0
970,6,3,3,4,1,3,0,2,3,0,86,2,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,0.29061291658726873,0.9773192520122836,-0.2922648226031184,-0.019545299947867797,-0.8763558843192172,-0.1604342931075134,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
754,8,4,4,2,1,5,4,2,3,0,133,2,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.2636688335614242,1.17686968949212,0.1741466457971589,-0.18537803618531531,1.2404560167135337,0.6684051880293266,1.0675153983121188,0.7736994003321062,0.9659167830637788,0,0,0,1,0
1030,6,3,3,1,1,3,0,1,3,0,100,4,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-3.272001473550297,1.3499787390647664,-0.18119818554879386,-1.5337774894862637,1.0391594308676233,-0.1604342931075134,-0.9643850713904568,0.4929596428021321,0.41625401909868076,0,0,0,0,1
206,7,3,4,1,1,3,0,2,3,0,118,4,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.5495288861924442,-0.7987989877993185,0.44376955619345576,0.8345039658851482,-0.8763558843192172,0.2798025349250638,-0.9643850713904568,0.5805120155520923,-0.9262833183526223,0,0,0,1,0
1175,6,3,4,1,1,3,4,1,3,0,60,6,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,1.2041307043244192,-0.7987989877993185,0.10860792917639676,0.1859767098651247,1.271722812791148,0.05326246165919341,-0.9643850713904568,-1.0747683086832738,1.4576068802541882,0,0,0,1,0
1369,6,4,4,3,1,4,0,3,3,0,131,5,3,1.1315676588279229,-1.0483964836916573,-2.256404784907167,-0.9433881970418754,0.3079328978326369,-1.3733472595885587,1.159455905506577,0.012339798878508649,-0.8124455004950984,-0.8763558843192172,0.15954457839831124,0.9463083543605079,-1.0747683086832738,-1.777130558613517,0,0,0,0,1
677,4,3,3,1,0,3,0,1,2,0,28,4,0,1.1315676588279229,0.7792558938484261,1.3704036400078397,-0.9433881970418754,1.6499688107748758,0.1374028671993708,-0.7987989877993185,0.22507999203219736,-0.019545299947867797,1.1052874017941094,0.5858077806667106,-0.9643850713904568,-1.0747683086832738,0.9659167830637788,0,0,0,0,1
122,4,3,3,1,1,3,0,1,3,1,67,5,1,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-0.7626371413211083,-0.7987989877993185,-0.1100521241377352,-1.1036318044155753,0.9052233895342275,-0.1604342931075134,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,0,1
1012,5,3,0,0,0,3,0,0,0,0,93,4,4,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,-2.376138928051841,0.18272781352496864,-0.7987989877993185,-5.606057831402298,1.278830523287922,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
1107,7,4,4,2,1,4,3,3,3,0,118,4,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.2858960713351627,-0.7987989877993185,0.07105896246041446,0.8345039658851482,-0.8763558843192172,0.5304787487791927,-0.9643850713904568,1.4864786682549533,-0.20690222693517366,0,0,0,1,0
772,4,3,2,1,1,3,0,1,3,0,79,3,0,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.01578440629834465,-0.7987989877993185,0.0004806886911728887,0.31580285658323914,-0.8763558843192172,0.11897094531228303,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
155,6,3,3,1,1,3,0,1,2,0,51,2,0,-0.8149286968584009,-1.0483964836916573,1.3704036400078397,-0.9433881970418754,-1.034103015109602,0.46329551568789606,-0.7987989877993185,0.30129704795178636,0.26452193731417456,-0.8763558843192172,-0.045360598531934714,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,0,1
1142,5,3,3,1,1,4,3,1,3,0,104,9,3,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.2758585947037746,0.6510071626496222,-0.057209785388293154,-0.03944003491010293,1.147363255499857,0.2573666870206074,1.3935083687837273,1.0551016620806888,1.4576068802541882,0,0,0,1,0
211,5,3,3,1,0,3,0,0,0,0,53,3,2,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-2.376138928051841,-0.9156772620108187,-0.7987989877993185,0.027893826836016652,-0.754474358775227,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
262,8,4,5,1,1,5,4,3,3,0,135,10,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.13495579136202218,1.3348249790964726,0.47700582661958724,0.9194030097543053,1.2494842907866017,0.6604961328578548,-0.9643850713904568,1.2549427970957365,1.9023946765043367,0,0,0,1,0
330,5,3,3,2,0,3,0,1,2,2,48,6,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-0.6552335519209103,-0.7987989877993185,-0.2810256852240966,-1.9058427928936639,1.065735408325539,-0.3904151095694605,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
1239,6,4,4,1,1,3,0,1,3,0,133,2,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.7413822220872069,-0.7987989877993185,0.2593315250529933,0.10811298125722422,-0.8763558843192172,0.2573666870206074,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
439,5,3,3,1,0,4,4,1,3,1,41,2,1,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,0.6262377490334956,-1.034103015109602,-1.442938011749891,-0.7987989877993185,-0.533345040221187,-1.4339008086870086,-0.8763558843192172,0.03777175444585339,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
1395,7,4,4,3,1,4,4,3,3,0,134,9,0,1.1315676588279229,0.7792558938484261,-1.0474686432688316,0.6262377490334956,1.6499688107748758,-1.5534058197038272,0.6593780529575115,0.4030353371471493,0.9568631179408872,-0.8763558843192172,0.45871484917788585,0.9999124669692758,0.3426844978207121,-0.20690222693517366,0,0,0,1,0
54,9,4,5,4,1,4,4,3,3,0,109,10,0,3.078064014514246,-2.8760488612317405,-3.465340926545503,0.6262377490334956,1.6499688107748758,3.3767802039675163,-0.7987989877993185,0.6580589470573985,1.5942028836132773,-0.8763558843192172,0.6808744123800357,1.643536495290349,0.9227613204939181,-0.9262833183526223,0,0,0,1,0
1204,7,4,4,1,1,4,3,1,3,0,128,9,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.1677358558268237,1.161676670849468,0.5562544129250615,1.2147690101475674,-0.8763558843192172,0.20865700416413865,0.7025772256349037,1.4670769125852714,-0.20690222693517366,0,0,0,1,0
534,1,2,0,0,0,2,0,0,0,0,74,0,1,-0.8149286968584009,-1.0483964836916573,-2.256404784907167,-0.9433881970418754,-2.376138928051841,-1.1387757237173128,-0.7987989877993185,-5.606057831402298,-3.69986382149123,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-4.161020757220325,0,0,0,1,0
303,7,4,4,1,1,4,3,2,3,0,129,0,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.8337585510995519,1.1120830999837323,0.5095072818578499,1.0405386070971083,-0.8763558843192172,0.6403182880289012,1.410334360224146,0.9768889519479218,-0.20690222693517366,0,0,0,1,0
1427,7,4,4,1,1,4,3,2,3,0,122,7,2,1.1315676588279229,0.7792558938484261,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.39375308368476003,1.527122831477964,0.31710043624569034,0.32342246552094295,1.1921363912375322,0.31346273288332593,1.0230388638583565,1.2020548182192194,-0.9262833183526223,0,0,0,1,0
186,10,4,3,2,1,5,3,1,3,2,20,5,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,2.1958636951088666,1.6499688107748758,1.842604071339841,-0.7987989877993185,0.23415182493537964,0.9938766711517614,1.349484455908769,0.6378568828849597,-0.9643850713904568,1.5159319504043824,2.6819925990396145,0,0,0,0,1
1315,4,3,3,1,1,3,3,1,3,0,82,9,1,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,-0.17337287438357704,-0.7987989877993185,0.10510387175925175,-0.4667061698102622,-0.8763558843192172,-0.11991022887663427,-0.9643850713904568,0.6063839357259817,-0.9262833183526223,0,0,0,1,0
170,8,4,4,1,1,3,3,2,3,0,109,0,0,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,1.2169665872082382,1.6703584269759815,0.5843782117192987,1.3580014478047766,-0.8763558843192172,0.2948153317102176,1.4890079666000349,0.8687210470964737,-0.20690222693517366,0,0,0,1,0
575,5,3,3,3,1,3,0,1,3,2,99,11,1,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.3127242047940614,0.8841614291678255,-0.6728594057452965,-2.0116448205059894,1.0318512868362242,-0.10050561767222733,0.4191951039328076,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
43,5,3,4,3,1,4,0,2,4,1,111,11,1,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,0.0498801160447683,-0.7987989877993185,0.004452512294154412,-0.6835000895705555,-0.8763558843192172,0.2852995331254059,1.1532697905428053,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
702,7,3,3,1,1,3,0,1,3,0,97,6,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.1374028671993708,1.1549751458576774,0.27594328802790946,0.17002638839951584,-0.8763558843192172,0.3173939882995944,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
899,9,5,5,4,1,5,4,3,3,0,137,2,4,1.1315676588279229,0.7792558938484261,-1.0474686432688316,2.1958636951088666,1.6499688107748758,0.7183475973904365,1.7280686486277692,0.8537536513701616,2.368535442133089,-0.8763558843192172,0.6212196446162636,-0.9643850713904568,0.8897279829713848,2.308454120515082,0,0,0,1,0
503,5,3,3,1,1,3,0,1,2,2,93,3,1,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,0.047747769713510156,-0.7987989877993185,0.3109521542975806,0.300507312923731,-0.8763558843192172,0.2237832944121836,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
153,6,3,3,1,1,3,4,2,3,2,99,5,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.9846873356886457,1.3086487134731728,-0.010540485454059069,-0.013884424936082041,1.1894386110823751,0.27286923827470844,-0.9643850713904568,0.8828304529467913,0.9659167830637788,0,0,0,1,0
422,6,4,4,1,1,4,3,3,3,0,105,5,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.2129717628338914,1.0461589644085094,0.541828278897836,1.1610016218898869,-0.8763558843192172,0.3186994539961473,1.1532697905428053,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
1323,7,4,4,1,1,4,3,2,3,0,120,5,4,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.2533243211959876,-0.7987989877993185,-0.0898414407589417,-0.11739364596363011,1.1776980518170457,0.3629036185654634,1.1532697905428053,0.642680861768101,0.9659167830637788,0,0,0,1,0
657,5,4,3,1,1,4,0,2,3,1,87,7,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.21863772792471695,0.7274346392850535,0.19252727984464912,-0.1408719361572123,-0.8763558843192172,-0.045360598531934714,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
469,8,4,4,1,1,4,4,2,3,0,134,4,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.47841938460824923,1.302579100119766,0.5542087681336237,1.2223746210144253,-0.8763558843192172,0.6589034043170882,-0.9643850713904568,0.6975176704514818,0.41625401909868076,0,0,0,1,0
135,5,3,3,1,1,3,3,2,3,1,96,6,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.28173582065235886,-0.7987989877993185,0.4651245679381665,1.3833484382279455,-0.8763558843192172,0.19162661826663396,-0.9643850713904568,1.0551016620806888,0.41625401909868076,0,0,0,1,0
265,5,3,2,1,0,3,0,1,3,0,53,5,2,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-1.0500482563009186,-0.7987989877993185,-0.1713535992310577,-1.1359336726857119,-0.8763558843192172,0.2852995331254059,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,0,1
545,7,4,4,3,1,4,4,2,3,0,134,8,0,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.2673698922722585,-0.7987989877993185,-0.20378329100704523,-1.5709078462589716,1.1669480333473807,0.1693264946667307,0.8174917272236581,0.42385903438173705,0.41625401909868076,0,0,0,1,0
243,5,3,3,1,0,3,0,1,3,0,28,3,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-1.1387757237173128,-0.7987989877993185,-0.3630830908478452,-0.6660071470546244,1.0419241041177882,0.03777175444585339,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
990,7,4,4,1,1,4,0,2,3,0,134,7,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.18896180920538144,-0.7987989877993185,-0.06794560951035923,-1.0796240372540176,1.1542863890574384,0.4215187056506247,-0.9643850713904568,0.7557904708265969,-0.20690222693517366,0,1,0,0,0
1288,5,3,3,3,1,3,0,1,3,0,92,5,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,0.3079328978326369,2.7504426478054778,1.651251715930281,0.5531840589973903,1.1220181960202764,-0.8763558843192172,0.10844418531368352,1.0162452211458874,1.389660820338775,0.41625401909868076,0,0,0,1,0
2,6,3,4,4,1,3,3,2,3,0,104,4,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.1374028671993708,-0.7987989877993185,0.34323080386147786,0.420812495189493,-0.8763558843192172,0.22228547393259238,1.2365299660755467,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
176,6,3,3,3,1,4,4,1,3,1,78,5,1,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.6717587106839958,-0.7987989877993185,0.3026832186920977,2.085568874320739,-0.8763558843192172,0.3774311700312767,-0.9643850713904568,0.5087433496233132,0.41625401909868076,0,0,0,1,0
666,8,4,4,1,1,4,3,2,3,0,128,10,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.43794287515498714,0.6155527276237471,0.433179306515537,0.8602183081647373,1.0013525274983957,0.2852995331254059,1.0594293352444262,1.1731727059142427,0.41625401909868076,0,0,0,1,0
1382,6,3,3,2,1,3,4,3,3,0,98,4,2,-0.8149286968584009,0.7792558938484261,1.3704036400078397,2.1958636951088666,0.3079328978326369,0.7192560431855562,-0.7987989877993185,0.30475815979642834,2.026037215596386,-0.8763558843192172,0.34555967227207685,-0.9643850713904568,0.6763515365031901,0.41625401909868076,0,0,0,1,0
79,4,3,3,1,0,3,0,0,0,0,96,3,4,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,-2.376138928051841,0.3638498711349716,-0.7987989877993185,0.6239187639670108,1.466959612758805,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
1091,3,3,0,0,0,3,0,1,3,0,78,5,3,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.09058676420780629,-0.7987989877993185,-5.606057831402298,-0.17940690149142152,-0.8763558843192172,0.125900766567743,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
177,6,4,4,1,1,3,3,1,3,0,116,8,1,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.22293417616247924,1.3320037796986817,0.2665947656784034,0.17002638839951584,1.1894386110823751,0.3081860364134086,-0.9643850713904568,1.4550355148220349,0.9659167830637788,0,0,0,1,0
874,5,4,3,1,1,3,4,1,3,0,77,8,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,0.5973118795688858,-0.7987989877993185,-0.003510161684300812,-0.19136067596280038,-0.8763558843192172,-0.10050561767222733,-0.9643850713904568,0.4929596428021321,-0.20690222693517366,0,0,0,1,0
1135,6,3,4,3,1,3,3,3,3,0,125,7,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.03884049034068722,-0.7987989877993185,0.0765278338901068,-0.5732114137014418,1.1075133128032761,0.22228547393259238,0.8174917272236581,0.6308935293650935,0.41625401909868076,0,0,0,1,0
791,7,4,4,1,1,4,4,3,3,0,133,8,3,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-2.022812929455259,0.1476029991999242,0.2622444246035932,0.11896959750639745,-0.8763558843192172,0.12070992454608158,0.8174917272236581,0.2443043170254718,-0.9262833183526223,0,0,0,1,0
1063,5,3,3,1,0,3,0,1,3,0,28,8,1,-0.8149286968584009,0.7792558938484261,2.5793397816461754,-0.9433881970418754,0.3079328978326369,0.8188540153088333,-0.7987989877993185,-0.1936698020362215,0.7911677553166918,1.1958071557453538,0.3579924513284081,-0.9643850713904568,0.8156714757750884,1.9023946765043367,0,0,0,0,1
566,6,3,4,1,0,2,0,1,3,0,43,4,4,1.1315676588279229,-1.0483964836916573,1.3704036400078397,-0.9433881970418754,-1.034103015109602,-0.5206263933433131,-0.7987989877993185,-0.029927373822680552,-0.8381522393932317,1.1573134177691973,-0.2985672668845692,-0.9643850713904568,0.8828304529467913,-0.20690222693517366,0,0,0,1,0
1093,6,3,3,1,1,3,4,1,3,0,53,5,2,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,-0.12384099024919853,-0.7987989877993185,0.28801210002093336,0.7205466224499485,0.8616778691669967,0.3774311700312767,1.2895357964198904,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
129,6,3,3,1,1,3,2,2,3,0,94,6,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.322219735890053,1.3291615263793435,-0.19618668740293252,-1.5896408688969588,1.1092823745335787,0.2117088584851158,1.0594293352444262,1.1094048606643196,-0.20690222693517366,0,0,0,1,0
272,7,3,4,4,1,3,3,1,3,0,82,3,2,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,2.1958636951088666,0.3079328978326369,2.885276093064856,-0.7987989877993185,0.42065142498079633,0.6596846337403548,-0.8763558843192172,0.19005739198346977,0.7370289558386209,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
506,5,3,3,1,1,3,0,1,3,0,80,6,3,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,0.3079328978326369,-0.3206737989121532,1.4440401150047095,0.11557213627493093,-0.42769008680864923,1.2227690357791972,0.125900766567743,-0.9643850713904568,-1.0747683086832738,1.9023946765043367,0,0,0,0,1
904,7,4,4,1,1,4,4,2,3,0,134,7,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.9920748771503695,0.47030501246028916,0.5764392506493519,1.2899995608129091,-0.8763558843192172,0.5020607532225825,0.9571089299338502,0.8391508084027969,0.41625401909868076,0,0,0,1,0
648,6,3,3,2,1,3,4,2,3,0,81,5,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.30375990941615794,1.2501896716648282,0.22431952787832093,-0.022379612407488425,-0.8763558843192172,0.27286923827470844,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
285,6,4,4,1,1,4,0,2,3,0,120,6,1,1.1315676588279229,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.21636177494416656,-0.7987989877993185,0.5276767040057326,1.1082575381148865,-0.8763558843192172,0.3186994539961473,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1213,4,3,3,1,1,3,0,1,3,0,69,7,3,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,0.08368535472347183,-0.7987989877993185,-0.18119818554879386,-1.5337774894862637,-0.8763558843192172,-0.24348331348955618,-0.9643850713904568,1.1302861522904404,-1.777130558613517,0,0,0,1,0
376,1,2,2,4,0,2,0,0,0,0,50,2,3,1.1315676588279229,-2.8760488612317405,-2.256404784907167,-0.9433881970418754,-2.376138928051841,0.22117767839360997,-0.7987989877993185,-0.16769166620207726,-0.6141119710770038,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
1261,6,3,4,1,1,3,3,3,3,0,127,5,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.9849560271389024,-0.7987989877993185,0.005442516478067956,-0.6555584919318307,1.1485281214397483,0.2825564982525557,-0.9643850713904568,1.0875428744828377,0.41625401909868076,0,0,0,1,0
1073,5,3,2,2,1,3,3,1,3,0,76,7,0,1.1315676588279229,-1.0483964836916573,1.3704036400078397,0.6262377490334956,-1.034103015109602,-0.32350895040589933,-0.7987989877993185,-0.02580826321734446,-0.29486989699034843,0.9832077043318965,-0.11991022887663427,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1109,6,3,4,1,1,3,3,2,3,0,128,10,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.20394788982578593,-0.7987989877993185,0.08376426091155624,-0.4667061698102622,1.1322082129635196,0.22676923374575828,0.8174917272236581,0.7371649967224476,0.41625401909868076,0,0,0,1,0
1352,6,3,3,1,1,3,4,3,3,0,90,2,2,-0.8149286968584009,-1.0483964836916573,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.06410720499985252,1.3969327172816053,0.022095044100764818,-0.776086899055236,1.1762865022685953,0.2658656942618692,-0.9643850713904568,0.9936179885579773,0.9659167830637788,0,0,0,1,0
90,4,3,4,1,1,3,0,0,0,0,122,7,1,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-2.376138928051841,-0.2022501536672905,-0.7987989877993185,0.14118137882517506,-0.33224233312873225,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1367,7,4,4,1,1,4,0,2,3,0,127,5,2,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.04966698595361425,1.1317447649405734,0.03651701573482982,-0.690524954747837,1.1934763514857283,0.39165967680102637,-0.9643850713904568,1.0150274966681445,0.41625401909868076,0,0,0,1,0
909,5,3,4,3,1,3,0,1,3,1,111,5,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.01402206364381916,-0.7987989877993185,0.027893826836016652,-0.6209814187548846,-0.8763558843192172,0.2573666870206074,1.0069969849895746,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
811,6,3,3,1,1,4,2,2,3,2,102,0,0,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.24446898565627626,0.9551269453381029,0.18218810227512341,0.5342603937329607,-0.8763558843192172,0.2573666870206074,1.1913771652531824,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1010,5,3,3,1,1,3,0,0,0,0,54,5,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,-2.376138928051841,-0.7821031363961939,-0.7987989877993185,0.15617737533485662,-0.2763510205202953,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1090,8,4,4,1,1,4,4,3,3,0,133,3,0,1.1315676588279229,-1.0483964836916573,-2.256404784907167,0.6262377490334956,0.3079328978326369,-1.9421276926215754,-0.7987989877993185,0.3332774187647007,0.3837154101376945,-0.8763558843192172,0.34555967227207685,-0.9643850713904568,0.9936179885579773,-1.777130558613517,0,1,0,0,0
552,5,3,3,1,1,3,0,3,3,0,85,5,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-0.7821031363961939,-0.7987989877993185,0.08735903853980223,-0.5328426229637773,-0.8763558843192172,-0.10050561767222733,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,0,1
